	0
3366	Det siger næsten sig selv, at der vil komme et tidspunkt, hvor rationaliseringsmulighederne er brugt op.
3367	Der er ikke umiddelbart flere specialer, vi kan lægge sammen.
3368	Og der er ikke umiddelbart ny teknologi, som står og blinker udenfor.
3369	Regeringens produktivitetskrav på 2 pct. betyder efter 10 år, at det samme personale skal løfte 22 pct. flere opgaver.
3370	Der er vi i dag.
3371	Om 10 år er vi oppe på, at det samme personale skal løfte 49 pct. flere opgaver.
3372	Vi er nødt til at finde nye veje.
3373	Desværre var der ikke meget håb i statsministerens svar til regionerne på regionernes generalforsamling, tværtimod.
3374	Besparelser på 2 pct. er ikke en misforståelse.
3375	I det mindste er det både regionernes og sygehusledelsernes og personalets opfattelse, at produktivitetskrav på 2 pct. betyder flere og flere besparelser, og man skal løbe stærkere og stærkere.
3376	Det betyder ganske enkelt, at vi får noget andet end det, som vi tror vi får.
3377	Jeg håber derfor på, at der er et flertal i Folketinget for at afskaffe kravet på 2 pct.
3378	Jeg har lyttet mig til, at Dansk Folkepartis ordfører fremlægger en vedtagelsestekst, som faktisk bakker op om, at effektivitetskravet på 2 pct. skal fjernes, og det vil SF bakke op om.
3379	Tak for det.
3380	Der er en kort bemærkning fra hr. Jacob Jensen.
3381	Værsgo.
3382	Tak til ordføreren for indledningen.
3383	Jeg hørte SF's ordfører sige, at der ikke umiddelbart står nogen ny teknologi eller andet og blinker forude.
3384	Er det så derfor SF's opfattelse, at al nyudvikling, ny teknologi, innovation, nytænkning inden for sundhedsområdet simpelt hen har nået sit højdepunkt lige præcis nu?
3385	Ordføreren.
3386	Der kunne vi i hvert fald starte.
3387	Så det betyder, at SF mener, at da vi har ramt muren, er der altså brug for at tage nogle nye styringsmekanismer i brug.
3388	Det betyder ikke, at vi i tid og evighed ikke kan effektivisere.
3389	Det betyder ikke, at vi for tid og evighed ikke kan begynde at løse opgaverne på en anden måde.
3390	Men hvis det skulle frigøre nogle ressourcer, er der vist også rigtig hårdt brug for dem derude.
3391	Spørgeren.
3392	Jeg er enig i det her med de nye styringsmekanismer.
3393	Det var også det, finansministeren gav udtryk for at han også er, så derfor er jeg også pr. definition er enig i det.
3394	Ordføreren.
3395	Jeg vil slet ikke afvise, at der også i fremtiden kan være effektiviseringer, som fremkommer ved, at man eksempelvis tager nye arbejdsmetoder i brug.
3396	Lige nu gør vi det modsatte.
3397	Vi bruger pengene først, og så beder vi personalet om at hente rationalet efterfølgende.
3398	Det betyder meget ofte, at personalet kommer til at løbe stærkere.
3399	Og når personalet siger, at de løber stærkere, så tror jeg sådan set på det.
3400	Det synes jeg faktisk der har været rigtig mange gode eksempler på.
3401	Tak til forespørgeren.
3402	Så er det hr. Erik Christensen fra Socialdemokratiet, der har ordet.
3403	Vi har meget at være stolte af, når det gælder det danske sundhedsvæsen, bl.a. vores sygehuse, som sidste år behandlede en meget, meget stor del af den danske befolkning.
3404	Vi kan også se, at der i løbet af de seneste 10 år er sket markante forbedringer af vores sygehusvæsen.
3405	Ventetiderne til behandling er historisk lave, og overlevelsen efter kræft og andre livstruende sygdomme er markant forbedret over de seneste 10 år.
3406	Det er sket, samtidig med at produktiviteten i gennemsnit er steget med 2,4 pct. om året siden 2003.
3407	I dag leverer sygehusene 33 pct. mere for det samme budget end i 2003, hvor kravet om 2 pct.s produktivitetsstigning og den såkaldte aktivitetsstyring af sygehusene blev indført.
3408	Det er selvfølgelig bekymrende, specielt når vi har udsigt til et øget pres på vores sundhedssystem som følge af en højere andel af ældre og mennesker med kroniske sygdomme.
3409	Det kræver, at vi får et stærkere fokus på at forebygge sygdom og sygdomsforværring, og at vi sikrer bedre sammenhæng i forløbene også på tværs af sundhedsvæsenet.
3410	Med andre ord er der behov for et øget fokus på ting, der ikke giver overskud på produktivitetskontoen.
3411	Et eksempel, som eksperterne peger på, er knæoperationer.
3412	Hvis en patient kan vælge et træningsprogram frem for en knæoperation, vælger rigtig mange træningsvejen, som ofte virker lige så godt.
3413	Jeg kan give et eksempel fra min egen verden.
3414	Men med de her eksempler er der faktisk den problemstilling, at så falder produktiviteten på sygehusene, og på den måde kan operationen jo fra sygehusets side blive det lette valg.
3415	Meget tyder altså på, at nok laver sygehusene år for år flere behandlinger og undersøgelser og kontroller, men resultatet er ikke nødvendigvis en højere kvalitet for patienterne.
3416	Alt andet mener vi ganske enkelt er uansvarligt.
3417	Vi har brug for, at der kommer bedre sammenhæng og mere værdi for den enkelte, uden at budgetterne sprænges.
3418	Derfor mener vi også, at regeringen skal i arbejdstøjet og hurtigst muligt igangsætte en proces med at få lavet et grundigt og gennemarbejdet forslag til en ny og mere afbalanceret styringsmodel.
3419	Folketinget bakker op om aftalesystemet og de økonomiaftaler, som den til enhver tid siddende regering indgår med regionerne.
3420	Tak for det.
3421	Det har affødt en række korte bemærkninger, og den første er fra fru Stine Brix.
3422	Først vil jeg sige tak til Socialdemokratiets ordfører for at være så fuldstændig klar.
3423	Socialdemokratiet vil ikke bakke op om, at man afskaffer produktivitetskravet her og nu.
3424	Altså, det er jo virkelig en våd klud i hovedet på alle de regionsrådsmedlemmer, som enstemmigt sagde, at det er nødvendigt, for at man kan få en forsvarlig styring af vores sygehuse.
3425	Og det er jo virkelig også en våd klud i hovedet på de personaleorganisationer, som samlet siger, at produktivitetskravet er dybt skadeligt for patienterne og dybt skadeligt for arbejdsmiljøet.
3426	Ordføreren.
3427	Jeg synes sådan set, at vi lytter, og det er jo også derfor, at jeg i min tale sagde, at vi synes, der er behov for at få kigget på, om der er behov for en ny styringsmodel.
3428	Men jeg synes simpelt hen ikke, det er ansvarligt at sige, at vi kasserer én styringsmodel, før vi har en anden model at sætte i stedet.
3429	Det er da økonomisk uansvarligt, og jeg mener jo, at vi som Folketing også har ansvaret for, at der er, hvad skal vi sige, styr på økonomien.
3430	Det er jo også vores ansvar.
3431	Spørgeren.
3432	Det er sådan set meget enkelt, for det, Socialdemokratiets ordfører siger, er, at vi har en model, der gør skade på vores sundhedsvæsen – jeg vil fortsætte den model.
3433	Det er da uansvarligt.
3434	Det betyder, at vi kommer til at se et dårligere sundhedsvæsen.
3435	Hvorfor følger Socialdemokratiet ikke de råd, der kommer fra organisationerne på det her område?
3436	Ordføreren.
3437	Nu vil jeg sige, at Kirsten Normann Andersen, som lige var heroppe, faktisk sagde, at vi havde et af verdens bedste sygehusvæsener.
3438	Og derfor har vi jo lagt op til, at vi gerne vil have kigget på, om man kan finde en anden model.
3439	Men indtil der findes en sådan anden model, mener vi faktisk, det er uansvarligt ikke at bruge den, der er.
3440	Hr.
3441	Finn Sørensen.
3442	Tak.
3443	Jamen jeg vil også gerne takke for den klare tale, for i de forløbne måneder har nogle ligesom fået indtryk af, at socialdemokraterne måske var med på den rigtige side af kampen her.
3444	Vi får så at vide og bekræftet her, at det er socialdemokraterne ikke.
3445	Vi er også nået til et punkt, hvor man mange gange ikke gør det bedste for patienten, men i stedet gør det bedste for systemet.
3446	Sådan må det aldrig være, understreger Flemming Møller Mortensen, sundhedsordfører for Socialdemokratiet.
3447	Er ordføreren enig med sin kollega?
3448	Ordføreren.
3449	Jeg prøver lige at tage et par sætninger mere fra den tale, jeg lige holdt: Derfor har Socialdemokratiet foreslået en nytænkning af styringsmodellen på sygehusområdet.
3450	Vi vil ikke afskaffe produktivitetskravet, før vi har et konkret og gennemarbejdet bud på, hvad der skal sættes i stedet.
3451	Samtidig nævnte jeg eksempler på det, som hr. Finn Sørensen jo netop siger, at der nogle gange sker det, at man bruger metoder, som mere er til gavn for systemet end til gavn for patienten.
3452	Det nævnte jeg også i min ordførertale.
3453	Men jeg fastholder: Vi kan jo ikke afskaffe en model, før vi har en anden at sætte i stedet.
3454	Spørgeren.
3455	Så spørger jeg bare: Hvor ansvarligt er det? For ordføreren er vel enig i første del af Flemming Møller Mortensens udtalelse om, at det simpelt hen ikke går længere.
3456	Det er det samme, personalet siger.
3457	Hvor ansvarligt er det?
3458	Ordføreren.
3459	Så lad nu være med at tale vores sygehusvæsen helt ned under gulvbrædderne.
3460	Jeg har sagt: Vi vil gerne være med til at kigge på en ny styringsmodel – det synes jeg også fremgik af teksten til vedtagelse – men vi er nødt til at have en ny model, før vi kan afskaffe den anden.
3461	Det synes jeg faktisk er ansvarlig politik.
3462	Fru Lisbeth Bech Poulsen.
3463	Tak.
3464	Et af de steder, hvor udgifterne løber løbsk, er jo medicinudgifterne.
3465	Vi kan jo ikke blive ved med at sige til faggrupperne, at I løber 30 km/t., og så skal I effektivisere 2 pct. hvert eneste år og løbe endnu stærkere.
3466	Det er ikke der, vi kan vride mere ud af dem.
3467	Ordføreren.
3468	Men det er jo stadig væk heller ikke i nogen andre situationer sådan, at man, hvis man har en styringsmodel, så forkaster den, inden man har noget andet at sætte i stedet.
3469	Det er da helt almindelig sund fornuft og ansvarlig politik.
3470	Spørgeren.
3471	Jeg synes bare ikke, at den tekst, som ordføreren læste op, gav ret meget mening.
3472	Det var sådan nogle selvfølgeligheder om, at nu afventer man en aftale, som regeringen forhandler osv. osv., og derfor spørger jeg mere konkret ind til det.
3473	Ordføreren.
3474	Enten har jeg været meget dårlig til at læse op, eller også er der gået et eller andet galt på vejen ned, for jeg synes ikke, det er selvfølgeligheder.
3475	Hvilke selvfølgeligheder er der i det? Det kan jeg ikke se.
3476	Fru Kirsten Normann Andersen.
3477	Tak for det.
3478	Jeg står ved, at vi har et sundhedsvæsen i verdensklasse, men jeg vil også gerne understrege, at det ikke er på grund af, men på trods af kravet.
3479	Regionernes formand, en god socialdemokrat, der er tæt på de faktiske vilkår på sygehusene, siger, at der er brug for en afskaffelse af 2-procentsproduktivitetskravet nu.
3480	Ordføreren.
3481	Jeg bliver jo nødt til at sige, at Finn Sørensen også sagde i en fjern Det er det ord, Finn Sørensen bruger fremtid.
3482	Der er jo ikke her tale om, at det er i en fjern fremtid.
3483	Min forventning er jo, at regeringen arbejder meget hurtigt og får kigget på en alternativ styringsmodel til den, vi har.
3484	Det mener jeg simpelt hen ikke ville være økonomisk ansvarligt.
3485	Spørgeren.
3486	Nu har jeg jo også selv været i den offentlige sektor i rigtig mange år, så når Socialdemokratiet lige nu taler om proces, tænker jeg på en gammeldags syltekrukke.
3487	Og er det rigtigt forstået, at den proces skal ses i sammenhæng med regeringens sammenhængsreform?
3488	Ordføreren.
3489	Det står der ikke noget om i teksten.
3490	Jeg har også været ansat mange år i den offentlige sektor, og jeg har også i mange år været lokalpolitiker, og jeg vil sige, at det her i hvert fald ikke fra vores side er udtryk for en syltekrukke.
3491	Fru Pernille Schnoor.
3492	Tak.
3493	Ordføreren.
3494	Spørgeren.
3495	Det forstår jeg godt.
3496	Men mit spørgsmål gik mere på, om ikke det kunne være et godt signal at sende, at det stod mere klart, inden for hvilken tidsramme der er tale om.
3497	Ofte sætter man jo en tidsramme på og siger, at inden for den og den dato, f.eks. inden for et år, eller hvad det nu kunne være, skal der være fremlagt en ny.
3498	Er ordføreren ikke enig i, at det er godt at have en tidsramme på?
3499	Ordføreren.
3500	Jeg er sådan set af den opfattelse, at jeg er sikker på, at regeringen går i gang med det her så hurtigt som muligt og også kommer med en alternativ model, så snart det arbejde er gennemført.
3501	Det har jeg fuld tillid til.
3502	Så siger vi tak til hr. Erik Christensen.
3503	Der er ikke flere spørgsmål eller kommentarer.
3504	Den næste ordfører er hr. René Christensen fra Dansk Folkeparti.
3505	Værsgo.
3506	Tak for det, formand.
3507	Først vil jeg da gerne takke SF for at have rejst den her debat her i Folketingssalen.
3508	Jeg vil starte med at sige, at jeg ikke vil benytte lejligheden til at tale det danske sundhedsvæsen ned.
3509	Vi vil have et nyt system, og den afgørelse træffer vi i dag.
3510	Det håbede jeg vi kunne have brugt sådan en forespørgselsdebat på, altså at sige, at det har været, men nu skal der noget nyt til, i forhold til hvad det er for et sundhedsvæsen, vi skal have.
3511	Det er ikke helt det, man lægger op til.
3512	Dansk Folkeparti har selv siddet med ved finanslovsforhandlinger, hvor der også er tilført nye penge.
3513	Folketinget bakker op om aftalesystemet og de økonomiaftaler, som den til enhver tid siddende regering indgår med regionerne.
3514	Vi ønsker ikke at diskutere, om vi skal over på et andet system, vi skal over på et andet system.
